chr1	1368763
chr1	1369407
chr1	1369627
chr1	1369686
chr1	1370113
chr1	1370181
chr1	1375998
chr1	1376092
chr1	1376336
chr1	1376752
chr1	1378792
chr1	1378865
chr1	1379334
chr1	1382893
chr1	1384749
chr1	1394423
chr1	1398056
chr1	1398218
chr1	1401954
chr1	1402457
chr1	1402900
chr1	1408286
chr1	1411323
chr1	1413898
chr1	1415011
chr1	1415385
chr1	1417561
chr1	1418000
chr1	1418181
chr1	1418223
chr1	1418252
chr1	1430190
chr1	1449009
chr1	1452909
chr1	1453552
chr1	1453961
chr1	1457922
chr1	1488652
chr1	1492292
chr1	1494105
chr1	1541864
chr1	1545795
chr1	1547458
chr1	1551454
chr1	1551523
chr1	1554548
chr1	1555871
chr1	1559703
chr1	1560765
chr1	1563918
chr1	1567715
chr1	1567719
chr1	1568428
chr1	1569180
chr1	1569661
chr1	1569875
chr1	1570587
chr1	1573776
chr1	1579717
chr1	1585345
chr1	1586425
chr1	1586956
chr1	1586962
chr1	1591703
chr1	1593620
chr1	1593732
chr1	1596449
chr1	1613974
chr1	1617375
chr1	1618290
chr1	1622295
chr1	1648736
chr1	1648826
chr1	1651137
chr1	1651267
chr1	1651574
chr1	1651653
chr1	1651926
chr1	1652061
chr1	1652135
chr1	1652191
chr1	1652592
chr1	1653319
chr1	1653396
chr1	1654143
chr1	1654188
chr1	1661420
chr1	1668721
chr1	1671724
chr1	1671797
chr1	1671995
chr1	1672015
chr1	1672155
chr1	1673060
chr1	1680214
chr1	1681164
chr1	1683909
chr1	1686004
chr1	1696366
chr1	1734174
chr1	1748597
chr1	1752461
chr1	1756186
chr1	1765220
chr1	1767368
chr1	1771864
chr1	1772426
chr1	1777362
chr1	1791493
chr1	1801780
chr1	1808816
chr1	1810077
chr1	1817295
chr1	1821516
chr1	1827587
chr1	1827774
chr1	1830575
chr1	1831318
chr1	1834144
chr1	1841296
chr1	1844830
chr1	1847030
chr1	1847597
chr1	1849439
chr1	1862347
chr1	1866508
chr1	1870733
chr1	1872863
chr1	1881082
chr1	1881249
chr1	1881389
chr1	1886800
chr1	1887939
chr1	1901262
chr1	1929937
chr1	1933640
chr1	1933859
chr1	1936627
chr1	1937273
chr1	1937895
chr1	1944675
chr1	1947645
chr1	1949580
chr1	1949631
chr1	1949646
chr1	1951106
chr1	1953616
chr1	1954330
chr1	1954676
chr1	1954781
chr1	1960609
chr1	1971170
chr1	1971331
chr1	1975785
chr1	1976566
chr1	1985090
chr1	1989803
chr1	1990864
chr1	1991116
chr1	1991468
chr1	1991690
chr1	1991761
chr1	1992226
chr1	1994282
chr1	1994648
chr1	1994663
chr1	1994839
chr1	1997968
chr1	1998952
chr1	1999315
chr1	1999366
chr1	1999504
chr1	1999756
chr1	2003208
chr1	2004695
chr1	2007034
chr1	2008387
chr1	2008632
chr1	2008948
chr1	2009834
chr1	2010490
chr1	2010594
chr1	2010975
chr1	2016961
chr1	2017202
chr1	2059376
chr1	2064022
chr1	2064837
chr1	2065141
chr1	2065556
chr1	2066876
chr1	2067277
chr1	2067849
chr1	2077119
chr1	2077249
chr1	2084904
chr1	2085196
chr1	2088861
chr1	2088904
chr1	2089050
chr1	2089068
chr1	2089083
chr1	2089466
chr1	2089675
chr1	2089845
chr1	2090943
chr1	2091238
chr1	2091284
chr1	2092625
chr1	2097768
chr1	2099903
chr1	2101817
chr1	2101935
chr1	2101945
chr1	2103363
chr1	2105801
chr1	2109459
chr1	2114443
chr1	2116057
chr1	2116108
chr1	2117290
chr1	2125296
chr1	2130530
chr1	2134510
chr1	2134519
chr1	2137733
chr1	2138242
chr1	2138882
chr1	2139901
chr1	2140117
chr1	2140326
chr1	2143629
chr1	2145689
chr1	2145970
chr1	2146946
chr1	2147043
chr1	2147118
chr1	2147483
chr1	2149374
chr1	2151050
chr1	2151127
chr1	2151163
chr1	2151283
chr1	2152098
chr1	2154873
chr1	2155206
chr1	2155318
chr1	2156665
chr1	2157138
chr1	2158656
chr1	2159377
chr1	2162307
chr1	2164143
chr1	2164260
chr1	2167643
chr1	2173542
chr1	2182126
chr1	2186900
chr1	2186920
chr1	2201613
chr1	2232129
chr1	2237640
chr1	2238792
chr1	2241740
chr1	2242065
chr1	2244599
chr1	2244722
chr1	2246288
chr1	2255546
chr1	2255646
chr1	2258038
chr1	2258141
chr1	2260994
chr1	2261200
chr1	2261509
chr1	2276041
chr1	2284952
chr1	2292427
chr1	2295983
chr1	2326424
chr1	2327034
chr1	2338659
chr1	2349222
chr1	2350287
chr1	2351827
chr1	2351874
chr1	2352457
chr1	2354291
chr1	2358041
chr1	2360716
chr1	2360913
chr1	2360970
chr1	2361249
chr1	2362718
chr1	2364339
chr1	2366496
chr1	2366555
chr1	2366816
chr1	2367644
chr1	2367871
chr1	2367872
chr1	2368188
chr1	2368473
chr1	2368718
chr1	2370170
chr1	2371472
chr1	2374713
chr1	2375256
chr1	2375533
chr1	2377643
chr1	2387989
chr1	2393442
chr1	2394570
chr1	2395479
chr1	2395636
chr1	2396376
chr1	2398222
chr1	2398577
chr1	2398751
chr1	2404237
chr1	2404771
chr1	2405593
chr1	2421646
chr1	2421856
chr1	2422430
chr1	2422931
chr1	2423447
chr1	2424306
chr1	2424477
chr1	2425473
chr1	2434446
chr1	2442681
chr1	2459149
chr1	2459276
chr1	2469095
chr1	2482195
chr1	2484918
chr1	2499618
chr1	2511773
chr1	2517325
chr1	2522373
chr1	2523491
chr1	2533890
chr1	2533916
chr1	2551482
chr1	2570077
chr1	2570571
chr1	2571341
chr1	2571395
chr1	2572795
chr1	2574790
chr1	2579841
chr1	2581013
chr1	2582193
chr1	2582239
chr1	2599119
chr1	2599255
chr1	2600977
chr1	2601067
chr1	2601185
chr1	2601460
chr1	2601811
chr1	2608116
chr1	2608357
chr1	2608462
chr1	2608823
chr1	2608904
chr1	2608925
chr1	2613201
chr1	2614790
chr1	2620221
chr1	2620461
chr1	2622185
chr1	2622319
chr1	2624201
chr1	2624686
chr1	2625109
chr1	2625270
chr1	2625752
chr1	2626092
chr1	2626869
chr1	2627301
chr1	2630730
chr1	2635982
chr1	2636052
chr1	2636061
chr1	2636986
chr1	2640384
chr1	2646781
chr1	2650901
chr1	2777949
chr1	2779144
chr1	2782407
chr1	2791865
chr1	2792599
chr1	2792827
chr1	2793011
chr1	2793437
chr1	2793812
chr1	2795605
chr1	2796762
chr1	2806780
chr1	2812156
chr1	2817022
chr1	2828145
chr1	2836672
chr1	2836807
chr1	2837623
chr1	2837841
chr1	2837947
chr1	2839723
chr1	2839832
chr1	2840056
chr1	2840242
chr1	2840324
chr1	2840972
chr1	2841137
chr1	2841167
chr1	2841185
chr1	2841235
chr1	2841619
chr1	2842328
chr1	2843241
chr1	2844810
chr1	2844965
chr1	2844967
chr1	2845298
chr1	2846704
chr1	2846816
chr1	2847503
chr1	2848606
chr1	2849749
chr1	2853368
chr1	2860209
chr1	2867085
chr1	2870129
chr1	2881291
chr1	2882614
chr1	2885487
chr1	2885647
chr1	2885783
chr1	2896909
chr1	2900856
chr1	2906183
chr1	2915225
chr1	2915686
chr1	2915848
chr1	2916058
chr1	2916061
chr1	2916203
chr1	2917178
chr1	2922443
chr1	2923192
chr1	2923196
chr1	2923260
chr1	2924766
chr1	2924892
chr1	2925705
chr1	2925754
chr1	2927285
chr1	2927689
chr1	2927836
chr1	2929187
chr1	2929709
chr1	2932091
chr1	2934673
chr1	2936438
chr1	2937194
chr1	2937640
chr1	2937708
chr1	2944366
chr1	2944874
chr1	2945010
chr1	2945066
chr1	2945275
chr1	2945317
chr1	2945755
chr1	2947398
chr1	2947450
chr1	2950583
chr1	2951367
chr1	2953348
chr1	2954285
chr1	2955341
chr1	2956920
chr1	2959341
chr1	2960912
chr1	2961659
chr1	2961685
chr1	2961742
chr1	2961801
chr1	2963075
chr1	2966572
chr1	2968022
chr1	2973013
chr1	2980171
chr1	2987013
chr1	2987492
chr1	2989041
chr1	2990871
chr1	2991506
chr1	2991824
chr1	2993152
chr1	2993761
chr1	2993780
chr1	2994793
chr1	2995663
chr1	2996283
chr1	2996438
chr1	2997361
chr1	2997724
chr1	2998054
chr1	2998498
chr1	2998564
chr1	2998709
chr1	2998998
chr1	2999573
chr1	2999596
chr1	2999894
chr1	2999907
chr1	3000106
chr1	3000117
chr1	3003066
chr1	3003399
chr1	3008162
chr1	3008858
chr1	3014763
chr1	3015652
chr1	3020182
chr1	3020239
chr1	3020251
chr1	3020987
chr1	3021701
chr1	3023448
chr1	3026619
chr1	3027104
chr1	3027474
chr1	3027963
chr1	3031345
chr1	3033503
chr1	3033530
chr1	3033770
chr1	3034030
chr1	3034308
chr1	3034322
chr1	3034470
chr1	3034477
chr1	3034680
chr1	3034783
chr1	3034785
chr1	3034947
chr1	3035270
chr1	3035425
chr1	3037601
chr1	3039599
chr1	3040018
chr1	3040102
chr1	3040435
chr1	3041036
chr1	3043046
chr1	3043808
chr1	3044226
chr1	3044838
chr1	3045643
chr1	3046929
chr1	3050475
chr1	3053900
chr1	3055960
chr1	3056758
chr1	3056869
chr1	3058178
chr1	3058288
chr1	3060252
chr1	3065277
chr1	3077222
chr1	3078885
chr1	3079632
chr1	3083877
chr1	3084360
chr1	3086046
chr1	3086752
chr1	3093405
chr1	3097218
chr1	3097354
chr1	3107141
chr1	3107701
chr1	3107803
chr1	3108141
chr1	3109696
chr1	3112355
chr1	3112423
chr1	3114558
chr1	3121049
chr1	3127617
chr1	3131178
chr1	3137542
chr1	3139312
chr1	3139689
chr1	3140085
chr1	3141097
chr1	3156128
chr1	3157319
chr1	3158055
chr1	3163455
chr1	3164291
chr1	3167148
chr1	3172496
chr1	3176764
chr1	3177186
chr1	3180860
chr1	3185158
chr1	3186748
chr1	3188066
chr1	3188999
chr1	3189498
chr1	3189741
chr1	3189819
chr1	3190822
chr1	3191953
chr1	3192587
chr1	3194171
chr1	3195853
chr1	3200036
chr1	3201114
chr1	3202925
chr1	3207591
chr1	3210500
chr1	3213452
chr1	3214671
chr1	3220635
chr1	3221572
chr1	3221994
chr1	3222664
chr1	3223683
chr1	3226820
chr1	3229990
chr1	3229994
chr1	3230035
chr1	3230198
chr1	3230466
chr1	3230608
chr1	3231261
chr1	3232010
chr1	3232581
chr1	3232844
chr1	3238538
chr1	3242280
chr1	3254223
chr1	3254545
chr1	3256487
chr1	3258807
chr1	3261547
chr1	3262286
chr1	3263807
chr1	3264069
chr1	3265843
chr1	3266782
chr1	3268866
chr1	3269030
chr1	3269275
chr1	3271515
chr1	3275174
chr1	3291478
chr1	3291811
chr1	3293067
chr1	3293203
chr1	3293359
chr1	3294894
chr1	3295750
chr1	3296027
chr1	3296382
chr1	3298168
chr1	3298428
chr1	3298756
chr1	3299068
chr1	3300502
chr1	3300870
chr1	3301765
chr1	3302337
chr1	3302799
chr1	3302871
chr1	3303337
chr1	3303537
chr1	3303596
chr1	3303645
chr1	3303733
chr1	3304519
chr1	3305549
chr1	3306129
chr1	3306142
chr1	3306666
chr1	3306716
chr1	3307646
chr1	3309376
chr1	3312868
chr1	3313913
chr1	3319624
chr1	3320346
chr1	3320610
chr1	3325890
chr1	3333590
chr1	3334729
chr1	3334760
chr1	3336217
chr1	3337139
chr1	3337275
chr1	3337325
chr1	3337377
chr1	3337777
chr1	3337792
chr1	3337805
chr1	3339544
chr1	3339686
chr1	3340495
chr1	3341970
chr1	3341978
chr1	3342097
chr1	3342337
chr1	3342549
chr1	3342805
chr1	3343113
chr1	3343390
chr1	3343832
chr1	3343906
chr1	3344952
chr1	3345118
chr1	3353264
chr1	3354727
chr1	3358585
chr1	3361182
chr1	3367094
chr1	3368586
chr1	3368740
chr1	3369064
chr1	3372960
chr1	3376312
chr1	3377101
chr1	3378408
chr1	3385157
chr1	3386307
chr1	3386882
chr1	3387374
chr1	3387564
chr1	3391182
chr1	3396350
chr1	3396718
chr1	3396949
chr1	3396952
chr1	3398498
chr1	3399254
chr1	3399449
chr1	3401870
chr1	3401871
chr1	3401968
chr1	3403500
chr1	3406913
chr1	3407645
chr1	3408473
chr1	3409530
chr1	3409624
chr1	3419636
chr1	3426240
chr1	3426792
chr1	3426931
chr1	3427371
chr1	3427651
chr1	3429784
chr1	3432980
chr1	3441472
chr1	3441707
chr1	3445692
chr1	3447362
chr1	3449929
chr1	3451567
chr1	3451579
chr1	3453189
chr1	3487637
chr1	3487663
chr1	3490443
chr1	3507178
chr1	3507202
chr1	3513131
chr1	3532303
chr1	3550149
chr1	3558062
chr1	3558519
chr1	3569451
chr1	3575654
chr1	3575655
chr1	3578977
chr1	3581914
chr1	3589933
chr1	3591957
chr1	3605576
chr1	3609677
chr1	3612825
chr1	3615031
chr1	3616064
chr1	3616139
chr1	3618986
chr1	3618992
chr1	3618993
chr1	3619836
chr1	3621916
chr1	3621937
chr1	3622271
chr1	3622518
chr1	3623588
chr1	3627214
chr1	3633288
chr1	3658626
chr1	3659047
chr1	3659496
chr1	3662902
chr1	3668207
chr1	3672337
chr1	3678192
chr1	3692481
chr1	3700228
chr1	3700411
chr1	3700555
chr1	3703616
chr1	3703871
chr1	3703896
chr1	3710838
chr1	3712099
chr1	3712113
chr1	3716973
chr1	3720895
chr1	3724559
chr1	3729573
chr1	3729650
chr1	3736254
chr1	3736258
chr1	3736848
chr1	3736862
chr1	3737626
chr1	3738031
chr1	3738183
chr1	3740505
chr1	3741195
chr1	3741219
chr1	3741673
chr1	3743093
chr1	3743777
chr1	3744618
chr1	3749303
chr1	3751440
chr1	3758438
chr1	3761369
chr1	3764165
chr1	3765117
chr1	3765267
chr1	3765506
chr1	3768375
chr1	3779436
chr1	3780326
chr1	3781964
chr1	3783555
chr1	3783652
chr1	3784927
chr1	3788551
chr1	3788852
chr1	3792848
chr1	3793615
chr1	3796763
chr1	3797469
chr1	3800840
chr1	3801838
chr1	3802493
chr1	3803759
chr1	3803768
chr1	3804401
chr1	3804440
chr1	3804754
chr1	3804823
chr1	3805295
chr1	3805399
chr1	3805745
chr1	3805921
chr1	3806089
chr1	3806631
chr1	3806639
chr1	3806663
chr1	3807808
chr1	3808024
chr1	3808878
chr1	3810287
chr1	3812605
chr1	3815888
chr1	3816032
chr1	3816075
chr1	3816143
chr1	3816218
chr1	3817807
chr1	3819755
chr1	3819772
chr1	3819776
chr1	3820976
chr1	3821175
chr1	3821768
chr1	3822019
chr1	3822076
chr1	3822948
chr1	3823909
chr1	3824180
chr1	3825539
chr1	3825615
chr1	3825996
chr1	3826545
chr1	3826568
chr1	3826755
chr1	3826827
chr1	3827431
chr1	3827520
chr1	3827742
chr1	3827984
chr1	3828569
chr1	3828629
chr1	3828810
chr1	3828993
chr1	3829360
chr1	3829552
chr1	3829690
chr1	3830019
chr1	3830025
chr1	3831521
chr1	3831543
chr1	3831607
chr1	3831949
chr1	3832124
chr1	3832551
chr1	3833209
chr1	3833511
chr1	3833603
chr1	3834165
chr1	3834167
chr1	3834539
chr1	3834714
chr1	3835402
chr1	3837925
chr1	3838032
chr1	3838480
chr1	3839111
chr1	3839305
chr1	3839311
chr1	3839556
chr1	3839929
chr1	3839966
chr1	3839968
chr1	3840736
chr1	3841185
chr1	3841995
chr1	3842769
chr1	3842788
chr1	3844106
chr1	3845086
chr1	3845512
chr1	3845516
chr1	3845852
chr1	3846157
chr1	3846183
chr1	3847897
chr1	3848047
chr1	3848985
chr1	3849114
chr1	3849191
chr1	3849722
chr1	3852155
chr1	3852165
chr1	3852469
chr1	3852470
chr1	3852667
chr1	3852698
chr1	3852712
chr1	3852722
chr1	3852765
chr1	3852801
chr1	3852813
chr1	3853000
chr1	3853026
chr1	3853831
chr1	3853861
chr1	3854172
chr1	3854544
chr1	3855711
chr1	3856470
chr1	3856525
chr1	3856542
chr1	3859458
chr1	3859541
chr1	3859602
chr1	3859626
chr1	3860050
chr1	3861674
chr1	3862587
chr1	3863073
chr1	3863080
chr1	3863116
chr1	3863992
chr1	3864532
chr1	3864572
chr1	3865266
chr1	3867009
chr1	3867187
chr1	3867900
chr1	3871185
chr1	3878827
chr1	3879978
chr1	3881485
chr1	3883678
chr1	3883916
chr1	3884683
chr1	3887191
chr1	3888119
chr1	3890079
chr1	3891607
chr1	3891798
chr1	3895226
chr1	3895246
chr1	3896146
chr1	3897726
chr1	3898178
chr1	3898319
chr1	3898430
chr1	3899286
chr1	3902180
chr1	3902760
chr1	3903441
chr1	3906139
chr1	3908961
chr1	3910062
chr1	3916757
chr1	3918555
chr1	3918900
chr1	3919225
chr1	3924081
chr1	3924314
chr1	3932760
chr1	3932817
chr1	3939577
chr1	3940031
chr1	3944190
chr1	3944203
chr1	3945633
chr1	3945658
chr1	3946728
chr1	3946948
chr1	3949795
chr1	3949901
chr1	3949976
chr1	3950184
chr1	3950282
chr1	3950623
chr1	3950683
chr1	3957077
chr1	3959339
chr1	3959637
chr1	3962315
chr1	3963326
chr1	3963473
chr1	3963538
chr1	3963676
chr1	3963800
chr1	3964021
chr1	3964196
chr1	3964266
chr1	3964359
chr1	3964554
chr1	3965681
chr1	3965882
chr1	3966038
chr1	3966261
chr1	3966301
chr1	3966668
chr1	3967051
chr1	3967183
chr1	3967530
chr1	3968222
chr1	3968625
chr1	3968864
chr1	3968877
chr1	3969673
chr1	3970140
chr1	3970202
chr1	3970204
chr1	3971034
chr1	3971584
chr1	3971754
chr1	3972702
chr1	3973327
chr1	3974891
chr1	3975207
chr1	3975217
chr1	3975232
chr1	3975247
chr1	3976206
chr1	3976353
chr1	3979380
chr1	3979773
chr1	3979836
chr1	3981418
chr1	3987559
chr1	3989726
chr1	3989920
chr1	3990460
chr1	3991189
chr1	3994007
chr1	3995170
chr1	3995519
chr1	3995656
chr1	3996296
chr1	3998384
chr1	4001295
chr1	4001310
chr1	4001368
chr1	4002218
chr1	4002219
chr1	4002838
chr1	4003308
chr1	4004044
chr1	4004723
chr1	4006620
chr1	4006721
chr1	4007992
chr1	4008153
chr1	4008260
chr1	4008277
chr1	4011339
chr1	4011510
chr1	4012248
chr1	4012255
chr1	4012833
chr1	4012861
chr1	4014694
chr1	4014925
chr1	4015909
chr1	4017533
chr1	4018030
chr1	4018388
chr1	4018885
chr1	4020704
chr1	4020720
chr1	4020825
chr1	4022025
chr1	4022027
chr1	4022131
chr1	4022307
chr1	4024244
chr1	4028279
chr1	4028347
chr1	4029184
chr1	4029199
chr1	4029553
chr1	4029637
chr1	4029861
chr1	4031359
chr1	4032503
chr1	4032519
chr1	4032611
chr1	4032861
chr1	4032866
chr1	4032889
chr1	4032893
chr1	4034041
chr1	4034641
chr1	4034782
chr1	4035438
chr1	4035521
chr1	4035548
chr1	4035785
chr1	4035968
chr1	4036476
chr1	4036870
chr1	4036896
chr1	4036952
chr1	4036961
chr1	4037061
chr1	4037228
chr1	4037483
chr1	4037842
chr1	4038161
chr1	4038418
chr1	4038970
chr1	4039601
chr1	4040320
chr1	4040328
chr1	4040685
chr1	4041010
chr1	4041046
chr1	4041294
chr1	4041553
chr1	4041877
chr1	4041994
chr1	4042202
chr1	4042203
chr1	4042529
chr1	4043762
chr1	4045044
chr1	4045079
chr1	4045229
chr1	4045305
chr1	4045345
chr1	4046086
chr1	4046591
chr1	4046597
chr1	4048222
chr1	4051681
chr1	4060927
chr1	4061045
chr1	4064200
chr1	4067592
chr1	4067602
chr1	4067740
chr1	4067987
chr1	4068094
chr1	4068310
chr1	4068635
chr1	4068707
chr1	4069187
chr1	4070288
chr1	4070509
chr1	4070624
chr1	4070954
chr1	4071121
chr1	4071189
chr1	4071250
chr1	4071256
chr1	4071300
chr1	4071666
chr1	4071958
chr1	4072066
chr1	4072513
chr1	4072822
chr1	4072895
chr1	4072975
chr1	4073036
chr1	4073130
chr1	4073181
chr1	4074655
chr1	4079000
chr1	4079970
chr1	4080816
chr1	4085555
chr1	4086309
chr1	4091289
chr1	4092146
chr1	4092868
chr1	4093027
chr1	4093147
chr1	4093170
chr1	4095781
chr1	4096058
chr1	4097713
chr1	4097782
chr1	4098895
chr1	4102355
chr1	4102367
chr1	4102773
chr1	4104584
chr1	4105683
chr1	4105944
chr1	4106754
chr1	4107225
chr1	4108593
chr1	4110189
chr1	4111283
chr1	4113398
chr1	4114056
chr1	4114389
chr1	4114929
chr1	4115277
chr1	4115724
chr1	4120578
chr1	4120782
chr1	4121336
chr1	4121513
chr1	4122946
chr1	4125066
chr1	4125710
chr1	4125743
chr1	4126249
chr1	4129569
chr1	4130625
chr1	4131664
chr1	4132248
chr1	4133366
chr1	4133404
chr1	4134537
chr1	4134740
chr1	4134763
chr1	4135477
chr1	4135638
chr1	4136975
chr1	4137196
chr1	4137358
chr1	4137582
chr1	4138540
chr1	4138542
chr1	4138716
chr1	4141755
chr1	4142283
chr1	4142758
chr1	4142933
chr1	4143503
chr1	4146228
chr1	4148236
chr1	4148858
chr1	4148877
chr1	4150104
chr1	4150342
chr1	4150418
chr1	4153009
chr1	4153281
chr1	4153840
chr1	4156105
chr1	4157984
chr1	4158321
chr1	4158996
chr1	4159033
chr1	4159034
chr1	4159227
chr1	4159675
chr1	4167574
chr1	4168390
chr1	4170652
chr1	4171697
chr1	4171904
chr1	4173668
chr1	4173750
chr1	4173993
chr1	4176922
chr1	4178619
chr1	4180801
chr1	4184797
chr1	4186318
chr1	4186328
chr1	4186358
chr1	4186395
chr1	4186769
chr1	4187093
chr1	4188403
chr1	4189091
chr1	4190003
chr1	4190873
chr1	4191338
chr1	4191566
chr1	4192061
chr1	4192934
chr1	4193238
chr1	4193831
chr1	4193915
chr1	4194623
chr1	4197276
chr1	4199902
chr1	4200358
chr1	4203937
chr1	4204424
chr1	4207029
chr1	4207829
chr1	4208191
chr1	4208534
chr1	4209431
chr1	4209474
chr1	4209578
chr1	4209738
chr1	4215231
chr1	4217888
chr1	4221100
chr1	4221398
chr1	4223798
chr1	4225637
chr1	4228985
chr1	4229662
chr1	4229839
chr1	4231782
chr1	4231893
chr1	4231978
chr1	4232065
chr1	4232298
chr1	4234207
chr1	4234941
chr1	4235244
chr1	4238615
chr1	4239271
chr1	4240245
chr1	4241294
chr1	4242525
chr1	4244968
chr1	4248223
chr1	4248468
chr1	4248974
chr1	4249893
chr1	4251375
chr1	4252088
chr1	4252365
chr1	4253243
chr1	4254988
chr1	4255144
chr1	4255488
chr1	4256724
chr1	4257711
chr1	4258990
chr1	4259187
chr1	4261628
chr1	4261914
chr1	4263042
chr1	4263073
chr1	4265529
chr1	4266308
chr1	4266635
chr1	4267575
chr1	4267804
chr1	4268520
chr1	4268706
chr1	4270227
chr1	4271723
chr1	4272670
chr1	4273230
chr1	4273445
chr1	4273608
chr1	4273715
chr1	4275827
chr1	4275833
chr1	4276295
chr1	4281295
chr1	4281783
chr1	4282544
chr1	4283074
chr1	4283374
chr1	4283870
chr1	4286122
chr1	4286152
chr1	4286487
chr1	4286811
chr1	4287614
chr1	4287781
chr1	4292650
chr1	4294000
chr1	4294684
chr1	4295408
chr1	4296745
chr1	4298747
chr1	4303675
chr1	4304166
chr1	4304504
chr1	4304881
chr1	4305089
chr1	4305254
chr1	4305621
chr1	4305946
chr1	4306478
chr1	4306574
chr1	4307263
chr1	4307862
chr1	4308759
chr1	4308891
chr1	4309847
chr1	4311803
chr1	4319353
chr1	4319627
chr1	4319667
chr1	4319898
chr1	4320135
chr1	4320284
chr1	4320569
chr1	4322182
chr1	4322729
chr1	4323996
chr1	4324799
chr1	4325119
chr1	4328825
chr1	4329139
chr1	4329202
chr1	4330170
chr1	4330229
chr1	4330372
chr1	4331000
chr1	4331227
chr1	4331633
chr1	4331673
chr1	4334244
chr1	4334364
chr1	4334385
chr1	4334572
chr1	4334999
chr1	4335716
chr1	4335859
chr1	4336044
chr1	4337435
chr1	4337468
chr1	4337643
chr1	4337676
chr1	4337850
chr1	4337854
chr1	4337997
chr1	4337999
chr1	4338268
chr1	4339043
chr1	4340469
chr1	4341194
chr1	4344159
chr1	4345938
chr1	4346038
chr1	4346175
chr1	4349436
chr1	4350151
chr1	4354633
chr1	4354656
chr1	4357674
chr1	4357886
chr1	4357901
chr1	4358104
chr1	4359394
chr1	4360348
chr1	4360432
chr1	4361945
chr1	4363836
chr1	4369402
chr1	4370290
chr1	4371204
chr1	4371238
chr1	4371255
chr1	4371644
chr1	4371849
chr1	4372405
chr1	4372939
chr1	4373455
chr1	4373792
chr1	4374185
chr1	4374235
chr1	4374264
chr1	4374807
chr1	4374884
chr1	4375210
chr1	4377069
chr1	4379600
chr1	4381029
chr1	4381107
chr1	4381513
chr1	4382482
chr1	4382635
chr1	4382692
chr1	4382793
chr1	4383048
chr1	4384892
chr1	4385278
chr1	4386862
chr1	4386936
chr1	4387172
chr1	4387261
chr1	4387289
chr1	4387361
chr1	4387591
chr1	4387671
chr1	4387687
chr1	4387879
chr1	4388140
chr1	4388661
chr1	4388758
chr1	4389014
chr1	4389069
chr1	4389440
chr1	4389528
chr1	4389556
chr1	4389823
chr1	4390450
chr1	4390605
chr1	4390645
chr1	4391021
chr1	4391122
chr1	4391491
chr1	4391505
chr1	4391788
chr1	4392097
chr1	4392344
chr1	4392378
chr1	4392394
chr1	4392395
chr1	4392574
chr1	4392620
chr1	4393406
chr1	4393727
chr1	4394343
chr1	4394452
chr1	4395636
chr1	4396217
chr1	4396473
chr1	4397784
chr1	4397932
chr1	4398008
chr1	4398754
chr1	4398989
chr1	4399236
chr1	4399560
chr1	4399629
chr1	4399643
chr1	4400202
chr1	4400606
chr1	4400645
chr1	4400720
